sample	unit	library	flowcell	platform	lane	sample_id	barcode	fq1	fq2	kb1	kb2
s0193	1	Plate2	H5M7NDRX2	ILLUMINA	1	20N02660	s0193-20N02660-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/20N02660_S217_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/20N02660_S217_L001_R2_001.fastq.gz	66898.114	68166.511
s0193	2	Plate2	H5M7NDRX2	ILLUMINA	2	20N02660	s0193-20N02660-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/20N02660_S217_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/20N02660_S217_L002_R2_001.fastq.gz	65297.325	66593.304
s0194	1	Plate2	H5M7NDRX2	ILLUMINA	1	20N02662	s0194-20N02662-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/20N02662_S218_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/20N02662_S218_L001_R2_001.fastq.gz	387622.535	407416.375
s0194	2	Plate2	H5M7NDRX2	ILLUMINA	2	20N02662	s0194-20N02662-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/20N02662_S218_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/20N02662_S218_L002_R2_001.fastq.gz	389809.553	410387.18
s0195	1	Plate2	H5M7NDRX2	ILLUMINA	1	20N02665	s0195-20N02665-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/20N02665_S219_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/20N02665_S219_L001_R2_001.fastq.gz	114432.411	117785.718
s0195	2	Plate2	H5M7NDRX2	ILLUMINA	2	20N02665	s0195-20N02665-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/20N02665_S219_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/20N02665_S219_L002_R2_001.fastq.gz	112599.392	116135.349
s0196	1	Plate1	HY3LMDSX2	ILLUMINA	3	20N02675	s0196-20N02675-Plate1	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s20N02675/s20N02675_1.fq.gz	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s20N02675/s20N02675_2.fq.gz	273285.276	267961.056
s0197	1	Plate2	H5M7NDRX2	ILLUMINA	1	20N02687	s0197-20N02687-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/20N02687_S216_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/20N02687_S216_L001_R2_001.fastq.gz	449616.624	420109.236
s0197	2	Plate2	H5M7NDRX2	ILLUMINA	2	20N02687	s0197-20N02687-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/20N02687_S216_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/20N02687_S216_L002_R2_001.fastq.gz	432117.562	404787.749
s0198	1	Plate1	HY3LMDSX2	ILLUMINA	3	20N02689	s0198-20N02689-Plate1	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s20N02689/s20N02689_1.fq.gz	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s20N02689/s20N02689_2.fq.gz	62628.217	53752.436
s0199	1	Plate1	HY3LMDSX2	ILLUMINA	3	20N02690	s0199-20N02690-Plate1	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s20N02690/s20N02690_1.fq.gz	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s20N02690/s20N02690_2.fq.gz	3073.847	3065.733
s0200	1	Plate1	HY3LMDSX2	ILLUMINA	3	20N02691	s0200-20N02691-Plate1	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s20N02691/s20N02691_1.fq.gz	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s20N02691/s20N02691_2.fq.gz	3444.638	3217.947
s0201	1	Plate1	HY3LMDSX2	ILLUMINA	3	20N02692	s0201-20N02692-Plate1	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s20N02692/s20N02692_1.fq.gz	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s20N02692/s20N02692_2.fq.gz	4680.352	4611.507
s0202	1	Plate1	HY3LMDSX2	ILLUMINA	3	20N02698	s0202-20N02698-Plate1	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s20N02698/s20N02698_1.fq.gz	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s20N02698/s20N02698_2.fq.gz	1470.433	1454.232
s0203	1	Plate1	HY3LMDSX2	ILLUMINA	3	20N02699	s0203-20N02699-Plate1	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s20N02699/s20N02699_1.fq.gz	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s20N02699/s20N02699_2.fq.gz	6838.145	6832.87
s0204	1	Plate1	HY3LMDSX2	ILLUMINA	3	20N02700	s0204-20N02700-Plate1	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s20N02700/s20N02700_1.fq.gz	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s20N02700/s20N02700_2.fq.gz	2352.429	2329.877
s0205	1	Plate1	HY3LMDSX2	ILLUMINA	3	20N02701	s0205-20N02701-Plate1	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s20N02701/s20N02701_1.fq.gz	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s20N02701/s20N02701_2.fq.gz	8233.618	8179.212
s0206	1	Plate1	HY3LMDSX2	ILLUMINA	3	2102ywar	s0206-2102ywar-Plate1	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s2102ywar/s2102ywar_1.fq.gz	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s2102ywar/s2102ywar_2.fq.gz	1182505.072	1252340.756
s0207	1	Plate1	HY3LMDSX2	ILLUMINA	3	2104ywar	s0207-2104ywar-Plate1	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s2104ywar/s2104ywar_1.fq.gz	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s2104ywar/s2104ywar_2.fq.gz	1114992.297	1185413.842
s0208	1	Plate1	HY3LMDSX2	ILLUMINA	3	2105ywar	s0208-2105ywar-Plate1	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s2105ywar/s2105ywar_1.fq.gz	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s2105ywar/s2105ywar_2.fq.gz	1035401.306	1115429.902
s0209	1	Plate1	HY3LMDSX2	ILLUMINA	3	2106ywar	s0209-2106ywar-Plate1	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s2106ywar/s2106ywar_1.fq.gz	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s2106ywar/s2106ywar_2.fq.gz	1185211.611	1279081.483
s0210	1	Plate1	HY3LMDSX2	ILLUMINA	3	2108ywar	s0210-2108ywar-Plate1	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s2108ywar/s2108ywar_1.fq.gz	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s2108ywar/s2108ywar_2.fq.gz	1433693.436	1501915.229
s0211	1	Plate1	HY3LMDSX2	ILLUMINA	3	2110ywar	s0211-2110ywar-Plate1	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s2110ywar/s2110ywar_1.fq.gz	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s2110ywar/s2110ywar_2.fq.gz	1300930.069	1329122.361
s0212	1	Plate1	HY3LMDSX2	ILLUMINA	3	2112ywar	s0212-2112ywar-Plate1	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s2112ywar/s2112ywar_1.fq.gz	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s2112ywar/s2112ywar_2.fq.gz	1164243.566	1237725.652
s0214	1	Plate3	HJWC3DSX5	ILLUMINA	3	21N00852	s0214-21N00852-Plate3	data/YEWA_redo_Novoseq_01032023/21N00852_S292_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/21N00852_S292_L003_R2_001.fastq.gz	1293776.913	1340135.778
s0215	1	Plate3	HJWC3DSX5	ILLUMINA	3	21N00853	s0215-21N00853-Plate3	data/YEWA_redo_Novoseq_01032023/21N00853_S291_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/21N00853_S291_L003_R2_001.fastq.gz	1282822.228	1326804.605
s0216	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N00862	s0216-21N00862-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N00862_S14_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N00862_S14_L001_R2_001.fastq.gz	85767.558	87852.457
s0216	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N00862	s0216-21N00862-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N00862_S14_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N00862_S14_L002_R2_001.fastq.gz	86417.369	88584.029
s0216	3	Plate3	HJWC3DSX5	ILLUMINA	3	21N00862	s0216-21N00862-Plate3	data/YEWA_redo_Novoseq_01032023/21N00862_S226_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/21N00862_S226_L003_R2_001.fastq.gz	1424775.972	1517151.854
s0217	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N00863	s0217-21N00863-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N00863_S15_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N00863_S15_L001_R2_001.fastq.gz	84733.255	92541.385
s0217	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N00863	s0217-21N00863-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N00863_S15_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N00863_S15_L002_R2_001.fastq.gz	86097.865	94255.298
s0217	3	Plate3	HJWC3DSX5	ILLUMINA	3	21N00863	s0217-21N00863-Plate3	data/YEWA_redo_Novoseq_01032023/21N00863_S227_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/21N00863_S227_L003_R2_001.fastq.gz	1178156.675	1192187.989
s0218	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N00864	s0218-21N00864-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N00864_S16_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N00864_S16_L001_R2_001.fastq.gz	84882.318	89738
s0218	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N00864	s0218-21N00864-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N00864_S16_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N00864_S16_L002_R2_001.fastq.gz	85953.945	90896.036
s0218	3	Plate3	HJWC3DSX5	ILLUMINA	3	21N00864	s0218-21N00864-Plate3	data/YEWA_redo_Novoseq_01032023/21N00864_S228_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/21N00864_S228_L003_R2_001.fastq.gz	1572493.608	1639522.966
s0219	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N00867	s0219-21N00867-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N00867_S9_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N00867_S9_L001_R2_001.fastq.gz	87942.55	89546.472
s0219	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N00867	s0219-21N00867-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N00867_S9_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N00867_S9_L002_R2_001.fastq.gz	88529.501	90128.929
s0219	3	Plate3	HJWC3DSX5	ILLUMINA	3	21N00867	s0219-21N00867-Plate3	data/YEWA_redo_Novoseq_01032023/21N00867_S221_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/21N00867_S221_L003_R2_001.fastq.gz	1394259.01	1458535.393
s0220	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N00868	s0220-21N00868-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N00868_S10_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N00868_S10_L001_R2_001.fastq.gz	104353.457	111114.75
s0220	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N00868	s0220-21N00868-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N00868_S10_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N00868_S10_L002_R2_001.fastq.gz	105855.638	112823.065
s0220	3	Plate3	HJWC3DSX5	ILLUMINA	3	21N00868	s0220-21N00868-Plate3	data/YEWA_redo_Novoseq_01032023/21N00868_S222_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/21N00868_S222_L003_R2_001.fastq.gz	1370510.315	1435383.14
s0221	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N00869	s0221-21N00869-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N00869_S11_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N00869_S11_L001_R2_001.fastq.gz	84114.404	90859.721
s0221	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N00869	s0221-21N00869-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N00869_S11_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N00869_S11_L002_R2_001.fastq.gz	85427.637	92438.328
s0221	3	Plate3	HJWC3DSX5	ILLUMINA	3	21N00869	s0221-21N00869-Plate3	data/YEWA_redo_Novoseq_01032023/21N00869_S223_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/21N00869_S223_L003_R2_001.fastq.gz	1450063.469	1520099.775
s0222	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N00870	s0222-21N00870-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N00870_S12_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N00870_S12_L001_R2_001.fastq.gz	96310.343	103686.563
s0222	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N00870	s0222-21N00870-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N00870_S12_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N00870_S12_L002_R2_001.fastq.gz	97730.375	105454.692
s0222	3	Plate3	HJWC3DSX5	ILLUMINA	3	21N00870	s0222-21N00870-Plate3	data/YEWA_redo_Novoseq_01032023/21N00870_S224_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/21N00870_S224_L003_R2_001.fastq.gz	1365868.119	1432966.151
s0223	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N00871	s0223-21N00871-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N00871_S13_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N00871_S13_L001_R2_001.fastq.gz	95584.634	101034.45
s0223	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N00871	s0223-21N00871-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N00871_S13_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N00871_S13_L002_R2_001.fastq.gz	96303.443	101920.652
s0223	3	Plate3	HJWC3DSX5	ILLUMINA	3	21N00871	s0223-21N00871-Plate3	data/YEWA_redo_Novoseq_01032023/21N00871_S225_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/21N00871_S225_L003_R2_001.fastq.gz	1403693.648	1457871.356
s0224	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N01376	s0224-21N01376-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N01376_S132_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N01376_S132_L001_R2_001.fastq.gz	384279.581	403702.349
s0224	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N01376	s0224-21N01376-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N01376_S132_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N01376_S132_L002_R2_001.fastq.gz	382908.026	402931.322
s0225	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N01392	s0225-21N01392-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N01392_S133_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N01392_S133_L001_R2_001.fastq.gz	426727.79	445628.848
s0225	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N01392	s0225-21N01392-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N01392_S133_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N01392_S133_L002_R2_001.fastq.gz	420842.914	440172.341
s0226	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N01396	s0226-21N01396-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N01396_S134_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N01396_S134_L001_R2_001.fastq.gz	775356.764	824927.004
s0226	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N01396	s0226-21N01396-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N01396_S134_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N01396_S134_L002_R2_001.fastq.gz	776777.359	828104.272
s0227	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N01398	s0227-21N01398-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N01398_S135_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N01398_S135_L001_R2_001.fastq.gz	490608.769	525712.865
s0227	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N01398	s0227-21N01398-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N01398_S135_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N01398_S135_L002_R2_001.fastq.gz	494923.565	531524.872
s0228	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N01399	s0228-21N01399-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N01399_S136_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N01399_S136_L001_R2_001.fastq.gz	408291.779	436850.744
s0228	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N01399	s0228-21N01399-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N01399_S136_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N01399_S136_L002_R2_001.fastq.gz	411185.767	440719.129
s0229	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N01404	s0229-21N01404-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N01404_S137_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N01404_S137_L001_R2_001.fastq.gz	522828.535	557462.77
s0229	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N01404	s0229-21N01404-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N01404_S137_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N01404_S137_L002_R2_001.fastq.gz	524508.869	560581.191
s0230	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N01411	s0230-21N01411-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N01411_S138_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N01411_S138_L001_R2_001.fastq.gz	497504.735	530201.84
s0230	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N01411	s0230-21N01411-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N01411_S138_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N01411_S138_L002_R2_001.fastq.gz	499160.985	533283.143
s0231	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N01414	s0231-21N01414-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N01414_S139_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N01414_S139_L001_R2_001.fastq.gz	389019.926	420395.605
s0231	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N01414	s0231-21N01414-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N01414_S139_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N01414_S139_L002_R2_001.fastq.gz	392844.12	425835.169
s0232	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N01428	s0232-21N01428-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N01428_S140_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N01428_S140_L001_R2_001.fastq.gz	1095378.577	1142286.212
s0232	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N01428	s0232-21N01428-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N01428_S140_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N01428_S140_L002_R2_001.fastq.gz	1078584.116	1126957.058
s0233	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N01430	s0233-21N01430-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N01430_S141_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N01430_S141_L001_R2_001.fastq.gz	451263.397	484292.225
s0233	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N01430	s0233-21N01430-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N01430_S141_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N01430_S141_L002_R2_001.fastq.gz	455599.448	489988.678
s0234	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N01432	s0234-21N01432-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N01432_S142_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N01432_S142_L001_R2_001.fastq.gz	495218.681	518835.932
s0234	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N01432	s0234-21N01432-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N01432_S142_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N01432_S142_L002_R2_001.fastq.gz	496576.356	521016.604
s0235	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N01438	s0235-21N01438-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N01438_S143_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N01438_S143_L001_R2_001.fastq.gz	491750.184	511599.959
s0235	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N01438	s0235-21N01438-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N01438_S143_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N01438_S143_L002_R2_001.fastq.gz	483347.803	503909.127
