path	kb
data/chinook_WGS_Berkeley_raw/DPCh_plate2_E07_S135_R2_001.fastq.gz	1549573.3
data/chinook_WGS_Berkeley_raw/DPCh_plate2_E08_S136_R1_001.fastq.gz	714093.8
data/chinook_WGS_Berkeley_raw/DPCh_plate2_E08_S136_R2_001.fastq.gz	831268.9
data/chinook_WGS_Berkeley_raw/DPCh_plate2_F01_S137_R1_001.fastq.gz	1446150.6
data/chinook_WGS_Berkeley_raw/DPCh_plate2_F01_S137_R2_001.fastq.gz	1720472.8
data/chinook_WGS_Berkeley_raw/DPCh_plate2_F02_S138_R1_001.fastq.gz	1372307.8
data/chinook_WGS_Berkeley_raw/DPCh_plate2_F02_S138_R2_001.fastq.gz	1616823.6
data/chinook_WGS_Berkeley_raw/DPCh_plate2_F03_S139_R1_001.fastq.gz	1333940.0
data/chinook_WGS_Berkeley_raw/DPCh_plate2_F03_S139_R2_001.fastq.gz	1550483.8
data/chinook_WGS_Berkeley_raw/DPCh_plate2_F04_S140_R1_001.fastq.gz	1109555.4
data/chinook_WGS_Berkeley_raw/DPCh_plate2_F04_S140_R2_001.fastq.gz	1304108.6
data/chinook_WGS_Berkeley_raw/DPCh_plate2_F05_S141_R1_001.fastq.gz	1322533.0
data/chinook_WGS_Berkeley_raw/DPCh_plate2_F05_S141_R2_001.fastq.gz	1558213.8
data/chinook_WGS_Berkeley_raw/DPCh_plate2_F06_S142_R1_001.fastq.gz	1890794.8
data/chinook_WGS_Berkeley_raw/DPCh_plate2_F06_S142_R2_001.fastq.gz	2260664.4
data/chinook_WGS_Berkeley_raw/DPCh_plate2_F07_S143_R1_001.fastq.gz	1350000.3
data/chinook_WGS_Berkeley_raw/DPCh_plate2_F07_S143_R2_001.fastq.gz	1587264.8
data/chinook_WGS_Berkeley_raw/DPCh_plate2_F08_S144_R1_001.fastq.gz	809198.1
data/chinook_WGS_Berkeley_raw/DPCh_plate2_F08_S144_R2_001.fastq.gz	946808.5
data/chinook_WGS_Berkeley_raw/DPCh_plate2_G01_S145_R1_001.fastq.gz	1544386.9
data/chinook_WGS_Berkeley_raw/DPCh_plate2_G01_S145_R2_001.fastq.gz	1812138.7
data/chinook_WGS_Berkeley_raw/DPCh_plate2_G02_S146_R1_001.fastq.gz	1684221.5
data/chinook_WGS_Berkeley_raw/DPCh_plate2_G02_S146_R2_001.fastq.gz	1993348.0
data/chinook_WGS_Berkeley_raw/DPCh_plate2_G03_S147_R1_001.fastq.gz	1653708.3
data/chinook_WGS_Berkeley_raw/DPCh_plate2_G03_S147_R2_001.fastq.gz	1949199.2
data/chinook_WGS_Berkeley_raw/DPCh_plate2_G04_S148_R1_001.fastq.gz	1374943.3
data/chinook_WGS_Berkeley_raw/DPCh_plate2_G04_S148_R2_001.fastq.gz	1614430.6
data/chinook_WGS_Berkeley_raw/DPCh_plate2_G05_S149_R1_001.fastq.gz	1323739.0
data/chinook_WGS_Berkeley_raw/DPCh_plate2_G05_S149_R2_001.fastq.gz	1549310.9
data/chinook_WGS_Berkeley_raw/DPCh_plate2_G06_S150_R1_001.fastq.gz	708936.6
data/chinook_WGS_Berkeley_raw/DPCh_plate2_G06_S150_R2_001.fastq.gz	843271.9
data/chinook_WGS_Berkeley_raw/DPCh_plate2_G07_S151_R1_001.fastq.gz	1705382.5
data/chinook_WGS_Berkeley_raw/DPCh_plate2_G07_S151_R2_001.fastq.gz	2010075.1
data/chinook_WGS_Berkeley_raw/DPCh_plate2_G08_S152_R1_001.fastq.gz	702677.7
data/chinook_WGS_Berkeley_raw/DPCh_plate2_G08_S152_R2_001.fastq.gz	836540.3
data/chinook_WGS_Berkeley_raw/DPCh_plate2_H01_S153_R1_001.fastq.gz	1156586.5
data/chinook_WGS_Berkeley_raw/DPCh_plate2_H01_S153_R2_001.fastq.gz	1355383.1
data/chinook_WGS_Berkeley_raw/DPCh_plate2_H02_S154_R1_001.fastq.gz	1861583.1
data/chinook_WGS_Berkeley_raw/DPCh_plate2_H02_S154_R2_001.fastq.gz	2201287.6
data/chinook_WGS_Berkeley_raw/DPCh_plate2_H03_S155_R1_001.fastq.gz	1480946.8
data/chinook_WGS_Berkeley_raw/DPCh_plate2_H03_S155_R2_001.fastq.gz	1741646.8
data/chinook_WGS_Berkeley_raw/DPCh_plate2_H04_S156_R1_001.fastq.gz	1444814.1
data/chinook_WGS_Berkeley_raw/DPCh_plate2_H04_S156_R2_001.fastq.gz	1702326.5
data/chinook_WGS_Berkeley_raw/DPCh_plate2_H05_S157_R1_001.fastq.gz	1745906.6
data/chinook_WGS_Berkeley_raw/DPCh_plate2_H05_S157_R2_001.fastq.gz	2058765.4
data/chinook_WGS_Berkeley_raw/DPCh_plate2_H06_S158_R1_001.fastq.gz	2099279.2
data/chinook_WGS_Berkeley_raw/DPCh_plate2_H06_S158_R2_001.fastq.gz	2458705.9
data/chinook_WGS_Berkeley_raw/DPCh_plate2_H07_S159_R1_001.fastq.gz	1386143.6
data/chinook_WGS_Berkeley_raw/DPCh_plate2_H07_S159_R2_001.fastq.gz	1651546.5
data/chinook_WGS_Berkeley_raw/DPCh_plate2_H08_S160_R1_001.fastq.gz	883915.2
data/chinook_WGS_Berkeley_raw/DPCh_plate2_H08_S160_R2_001.fastq.gz	1041076.2
